anime_id,Name,Genres,Other name,Score,Type
3066,Joou-sama wa M Dorei,Hentai,女王様はＭ奴隷,5.29,OVA
3067,Saraba Uchuu Senkan Yamato: Ai no Senshi-tachi,"Action, Drama, Sci-Fi",さらば宇宙戦艦ヤマト・愛の戦士たち,7.08,Movie
3069,Yamato yo Towa ni,"Action, Adventure, Drama, Sci-Fi",ヤマトよ永遠に,6.59,Movie
3070,Wakusei Daikaiju Negadon,"Action, Fantasy, Sci-Fi",惑星大怪獣　ネガドン,5.27,Movie
3071,Uchuu Senkan Yamato: Aratanaru Tabidachi,"Action, Drama, Sci-Fi",宇宙戦艦ヤマト 新たなる旅立ち,6.67,Special
3072,Uchuu Senkan Yamato: Kanketsu-hen,"Action, Adventure, Drama, Sci-Fi",宇宙戦艦ヤマト・完結編,6.84,Movie
3073,Robby to Kerobby,Comedy,ロビーとケロビー,UNKNOWN,TV
3074,Minerva no Kenshi,"Fantasy, Hentai",ミネルバの剣士,5.98,OVA
3075,Tondera House no Daibouken,"Adventure, Sci-Fi",トンデラハウスの大冒険,6.26,TV
3076,Bishoujo Senshi Sailor Moon SuperS Specials,Romance,美少女戦士セーラームーンSuperSスペシャル,7.38,Special
3077,Warau Salesman,"Comedy, Drama, Supernatural",笑ゥせぇるすまん,6.76,TV
3078,Magical Twilight,"Comedy, Romance, Hentai",マジカルトワイライト,5.84,OVA
3079,Aoki Ryuusei SPT Layzner,Sci-Fi,蒼き流星SPTレイズナー,6.95,TV
3080,Anime Tenchou,Action,アニメ店長,6.03,OVA
3081,Attacker You!,"Romance, Sports",アタッカーＹＯＵ！,6.73,TV
3082,Stairs: Houkago no Album,Hentai,スタイアー ～放課後のアルバム～,5.36,OVA
3085,Koharu Biyori,"Comedy, Sci-Fi, Ecchi",こはるびより,6.58,OVA
3086,Strait Jacket,"Action, Fantasy, Sci-Fi",ストレイト・ジャケット,6.81,OVA
3087,Cencoroll,"Action, Sci-Fi",センコロール,7.15,Movie
3088,Tokyo Marble Chocolate,Romance,東京マーブルチョコレート,7.15,OVA
3089,The Sky Crawlers,"Award Winning, Drama",スカイ・クロラ,7.27,Movie
3090,Aa! Megami-sama! Tatakau Tsubasa,"Comedy, Romance, Supernatural",ああっ女神さまっ 闘う翼,7.57,Special
3091,xxxHOLiC◆Kei,"Comedy, Drama, Mystery, Supernatural",×××HOLiC◆継,8.21,TV
3092,Junjou Romantica,"Boys Love, Comedy, Drama, Romance",純情ロマンチカ,7.5,TV
3093,Kekkai,Hentai,結界,5.2,OVA
3094,Rankou Choukyou: Maid ni Natta Shoujo,Hentai,乱交調教 メイドになった少女,5.3,OVA
3095,Sono Kinisasete yo: My My Mai,"Comedy, Supernatural, Ecchi",その気にさせてよ myマイ舞,5.69,OVA
3098,Shutsugeki! Machine Robo Rescue,"Action, Sci-Fi",出撃！マシンロボレスキュー,6.97,TV
3099,Juusenshi Gulkeeva,"Action, Fantasy",獣戦士ガルキーバ,6.33,TV
3100,Kamen Rider SD Kaiki?! Kumo Otoko,Action,仮面ライダーSD 怪奇!?クモ男,6.22,OVA
3101,F-Zero: Falcon Densetsu,"Action, Adventure, Sci-Fi",F-ZERO ファルコン伝説,6.47,TV
3102,Kateikyoushi no Oneesan The Animation: H no Hensachi Agechaimasu,Hentai,家庭教師のおねえさん THE ANIMATION～Hの偏差値あげちゃいます～,7.14,OVA
3104,Geisters: Fractions of the Earth,"Action, Sci-Fi",ガイスターズ FRACTIONS OF THE EARTH,5.58,TV
3105,Chikansha Thomas,Hentai,痴漢者トーマス,5.94,OVA
3107,Dark Shell: Ori no Naka no Namameki,Hentai,ダーク・シェル 檻の中の艶,6.07,OVA
3108,Miboujin: Numeriau Nikuyoku to Midara ni Nureru Mitsusubo,Hentai,未亡人～ぬめり合う肉欲と淫らに濡れる蜜壺～,5.84,OVA
3109,Mei King,"Adventure, Comedy, Fantasy, Hentai",めい・king,5.89,OVA
3110,Kaze no Naka no Shoujo: Kinpatsu no Jeanie,Drama,風の中の少女 金髪のジェニー,7.01,TV
3111,Nasu: Suitcase no Wataridori,Sports,茄子 スーツケースの渡り鳥,7.07,OVA
3112,Papillon Rose,"Comedy, Ecchi",パピヨンローゼ,4.49,TV
3113,Pinky Street,"Comedy, Slice of Life",ピンキーストリート,4.5,OVA
3114,Chiisana Kyojin Microman,"Action, Adventure, Comedy, Sci-Fi",小さな巨人ミクロマン,6.66,TV
3115,Toki no Tabibito: Time Stranger,"Action, Adventure, Romance, Sci-Fi",時空[とき]の旅人 Time Stranger,6.07,Movie
3116,Dash! Yonkurou,"Action, Sports",ダッシュ！四駆郎,6.92,TV
3120,Bobby ni Kubittake,"Drama, Romance, Slice of Life",ボビーに首ったけ,5.91,Movie
3121,Kodomo no Jikan OVA,"Comedy, Ecchi",こどものじかん OVA,7.03,OVA
3125,Tokimeki Tonight,"Comedy, Fantasy, Romance",ときめきトゥナイト,7.13,TV
3127,California Crisis: Tsuigeki no Juuka,"Action, Adventure, Sci-Fi",カリフォルニア・クライシス　追撃の銃火,5.62,OVA
3129,Kaibutsu-kun,"Comedy, Horror",怪物くん,6.83,TV
3130,Kaibutsu-kun (1980),"Comedy, Horror",怪物くん (1980),6.75,TV
3131,Ashita Tenki ni Naare,Sports,あした天気になあれ,6.38,TV
3132,Boukensha: The Man Was from Spain,Adventure,冒険者－THE MAN WAS FROM SPAIN－,6.2,TV
3135,Dragon's Heaven,"Action, Adventure, Fantasy, Sci-Fi",ドラゴンズヘブン,6.18,OVA
3136,Ochamegami Monogatari: Korokoro Pollon,Comedy,おちゃめ神物語コロコロポロン,7.11,TV
3137,Tsurikichi Sanpei,"Adventure, Sports",釣りキチ三平,7.14,TV
3138,"Solty Rei: Surechigau Kimochi de, Omoi Au Kokoro de.","Comedy, Drama","ソルティレイ すれ違うキモチで, 想い合うココロで.",7.01,Special
3140,Ryoujoku no Machi: Kyouen no Ceremony,"Fantasy, Hentai",凌辱の都市 ～狂宴のセレモニー～,5.45,OVA
3146,GR: Giant Robo,"Adventure, Sci-Fi",GR -ジャイアントロボ-,6.26,TV
3147,Megumi no Daigo: Kajiba no Baka Yarou,"Action, Drama",め組の大吾 火事場のバカヤロー,6.11,Movie
3151,Genei Toushi Bastof Lemon,"Adventure, Sci-Fi",幻影闘士バストフレモン,6.07,TV
3152,Down Load: Namu Amida Butsu wa Ai no Uta,"Action, Adventure, Sci-Fi",DOWN LOAD 南無阿弥陀仏は愛の詩,5.75,OVA
3153,Kagaku Ninja-tai Gatchaman (Movie),"Action, Adventure, Sci-Fi",科学忍者隊 ガッチャマン,6.08,Movie
3154,Gatchaman,"Action, Adventure, Sci-Fi",GATCHAMAN,6.37,OVA
3155,Kingyo Chuuihou! (Movie),"Action, Comedy",きんぎょ注意報！,6.33,Movie
3157,Guardian Hearts-Power UP!,"Action, Comedy, Fantasy, Romance, Ecchi",がぁーでぃあんHearts ぱわーあっぷ！,5.79,OVA
3159,The Kabocha Wine,"Comedy, Romance",Ｔｈｅかぼちゃワイン,6.82,TV
3160,Houkago Mania Club: Koi no Hoshii no,Hentai,放課後マニア倶楽部 -濃いの欲しいの-,5.12,OVA
3162,Makiba no Shoujo Katri,"Adventure, Drama, Slice of Life",牧場の少女カトリ,6.93,TV
3164,Ichigo Ichie: Koibana Tomobana,"Comedy, Slice of Life",一期一会 恋バナ友バナ,UNKNOWN,TV
3165,Hidamari Sketch Specials,"Comedy, Slice of Life",ひだまりスケッチ 特別編,7.53,Special
3166,Ayakashi,"Action, Fantasy, Horror, Sci-Fi",アヤカシ,6.31,TV
3167,Eve no Jikan,"Sci-Fi, Slice of Life",イヴの時間,8.01,ONA
3171,Ryoujoku Hitozuma Onsen,Hentai,凌辱人妻温泉,6.42,OVA
3174,Sola Specials,"Comedy, Romance, Supernatural",sola,6.92,Special
3175,Kaitei Choutokkyuu: Marine Express,"Action, Adventure, Comedy, Drama, Sci-Fi",海底超特急　マリン・エクスプレス,6.34,Special
3176,Nessa no Haou Gandalla,"Adventure, Drama, Fantasy, Horror, Sci-Fi, Supernatural",熱沙の覇王ガンダーラ,5.63,TV
3178,Hengen Taima Yakou Karura Mau! Nara Onryou Emaki,"Action, Adventure, Fantasy, Horror, Supernatural",変幻退魔夜行 カルラ舞う！ 奈良怨霊絵巻,6.33,Movie
3180,Manga Aesop Monogatari (TV),"Comedy, Fantasy",まんがイソップ物語,5.95,TV
3182,Massugu ni Ikou. 2nd Season,"Comedy, Romance, Slice of Life",まっすぐにいこう。第2期,6.46,TV
3183,MAPS: Densetsu no Samayoeru Seijin-tachi,"Action, Adventure, Drama, Sci-Fi",マップス 伝説のさまよえる星人たち,5.57,Movie
3185,Fortune Quest L,"Adventure, Comedy, Fantasy",フォーチュン·クエストL,6.97,TV
3186,Sekai Meisaku Douwa: Hakuchou no Mizuumi,"Drama, Fantasy, Romance",世界名作童話 白鳥の湖,6.88,Movie
3190,Guitar wo Motta Shounen: Kikaider vs. Inazuman,Sci-Fi,ギターを持った少年 -キカイダーVSイナズマン-,6.35,Special
3192,Tobira wo Akete,"Action, Adventure, Fantasy, Sci-Fi",扉を開けて,5.73,Movie
3193,Asobot Senki Gokuu,"Action, Adventure, Comedy, Sci-Fi",アソボット戦記五九,6.55,TV
3194,Ningyohime Marina no Bouken,"Drama, Fantasy, Romance",人魚姫 マリーナの冒険,6.15,TV
3196,Wakakusa no Charlotte,"Drama, Slice of Life",若草のシャルロット,6.84,TV
3199,Nanatsu no Umi no Tico,"Adventure, Slice of Life",七つの海のティコ,7.41,TV
3201,Pure-tou no Nakama-tachi,Fantasy,セレンディピティ物語 ピュア島の仲間たち,6.48,TV
3202,Daisuki! Hello Kitty,Fantasy,大好き！ハローキティ,6.27,TV
3203,Chibi Maruko-chan Movie,Comedy,ちびまる子ちゃん (1990),7.07,Movie
3205,Cream Lemon: Lemon Angel,Ecchi,くりぃむレモン レモンエンジェル,5.31,TV
3210,Ikoku Irokoi Romantan,"Boys Love, Comedy, Romance, Erotica",異国色恋浪漫譚,6.92,OVA
3211,Otenki Oneesan,"Comedy, Hentai",お天気お姉さん,5.46,OVA
3213,Ganbare Genki,"Action, Comedy, Sports",がんばれ元気,7.47,TV
3214,Kosuke-sama Rikimaru-sama: Konpeitou no Ryuu,"Action, Adventure",小助さま力丸さま-コンペイ島の竜-,5.91,OVA
3215,Fuyu no Hi,Award Winning,冬の日,6.02,Movie
3218,Saiyuuki (OVA),"Adventure, Supernatural",最遊記,7.0,OVA
3219,Gakuen Utopia Manabi Straight!: Natsu da! Manabi da! Kyouka Gasshuku da!,"Comedy, Sci-Fi, Slice of Life",がくえんゆーとぴあ まなびストレート！夏だ! まなびだ! 強化合宿だ!,7.06,Special
3220,Kanashimi no Belladonna,"Avant Garde, Drama",哀しみのベラドンナ,7.15,Movie
3221,Shakugan no Shana-tan Movie,"Adventure, Comedy, Fantasy",灼眼のシャナたん＠劇場版Ver,7.11,Special
3222,Kiddy Grade: Maelstrom,"Action, Sci-Fi",キディ・グレイド 劇場版 第二部: 氾濫篇,7.02,Movie
3223,Kiddy Grade: Truth Dawn,"Action, Sci-Fi",キディ・グレイド　劇場版　第三部: 黎明篇,7.05,Movie
3225,Minami-ke Okawari,"Comedy, Slice of Life",みなみけ～おかわり～,7.33,TV
3226,Major S4,Sports,メジャー　（第4シリーズ),8.19,TV
3227,Harukanaru Toki no Naka de 3: Kurenai no Tsuki,"Action, Fantasy",遙かなる時空の中で3 紅の月,6.66,Special
3228,Zoku Sayonara Zetsubou Sensei,Comedy,俗・さよなら絶望先生,7.9,TV
3229,Kimi ga Aruji de Shitsuji ga Ore de,"Comedy, Romance, Ecchi",君が主で執事が俺で,7.11,TV
3230,Druaga no Tou: The Aegis of Uruk,"Adventure, Comedy, Fantasy",ドルアーガの塔 〜the Aegis of URUK〜,7.13,TV
3231,Gunslinger Girl: Il Teatrino,"Action, Drama, Sci-Fi",ガンスリンガー ガール -IL TEATRINO-,7.13,TV
3232,Bannou Bunka Neko-Musume Specials,"Action, Adventure, Comedy, Sci-Fi",万能文化猫娘,6.3,Special
3234,009-1: R&B,"Action, Sci-Fi",Mission:Extra:「R&B」,6.27,Special
3235,Magma Taishi,"Action, Sci-Fi",マグマ大使,5.89,OVA
3239,Cream Lemon,"Comedy, Fantasy, Sci-Fi, Hentai",くりいむレモン,6.18,OVA
3243,Elec-king The Animation,Comedy,エレキング The Animation,UNKNOWN,TV
3245,Kindaichi Shounen no Jikenbo Specials,Mystery,金田一少年の事件簿SP,7.19,Special
3247,Love Hina Final Selection,"Comedy, Romance, Ecchi",ラブひなFINAL SELECTION ～アニメ総集編&LOVE HINA LIVE in 東京BAY N.K.～,7.16,OVA
3248,Tenpou Ibun: Ayakashi Ayashi - Ayashi Shinkyoku,"Action, Drama, Supernatural",天保異聞 妖奇士 奇士神曲,6.73,Special
3250,Daishikkin Helena,Hentai,大失禁へレナ,5.79,OVA
3251,Hatara Kids Mai Ham Gumi,Action,はたらキッズマイハム組,UNKNOWN,TV
3252,Super Teukgeup Mazinger 7,Sci-Fi,슈퍼특급 마징가 7,4.74,Movie
3254,Luv Wave,"Action, Drama, Horror, Mystery, Sci-Fi, Hentai",ラヴ ウェーブ,5.84,OVA
3256,Soukou Kihei Votoms: Pailsen Files,Sci-Fi,装甲騎兵ボトムズ ペールゼン・ファイルズ,7.2,OVA
3258,Lily C.A.T.,"Horror, Sci-Fi",LILY-C.A.T.,5.94,OVA
3259,Lemon Angel (1988),Ecchi,レモンエンジェル,5.7,TV
3264,Lemon Angel (1988/II),Ecchi,レモンエンジェル,5.61,TV
3265,Princess Tutu Recaps,"Comedy, Romance",プリンセスチュチュ,6.55,Special
3266,Ai Yori Aoshi: Enishi - Miyuki,"Comedy, Drama, Romance, Ecchi",藍より青し～縁～ Miyuki,6.9,Special
3267,Kingdom of Chaos: Born to Kill,Fantasy,キングダム・オブ・カオス 〜ボーン・トゥー・キル〜,5.4,OVA
3268,Mai-Otome 0: S.ifr,Sci-Fi,舞－乙HiME ０～S.ifr～,7.34,OVA
3269,.hack//G.U. Trilogy,"Action, Fantasy",.hack//G.U. Trilogy,7.08,Movie
3270,IGPX: Immortal Grand Prix (2005),"Action, Drama, Sci-Fi",IGPX -Immortal Grand Prix-,7.07,TV
3271,Bakutou Sengen Daigunder,"Adventure, Sci-Fi",爆闘宣言ダイガンダー,6.71,TV
3272,Kinnikuman,"Adventure, Comedy, Sports",キン肉マン,7.29,TV
3273,Kinnikuman (Movie),"Action, Comedy, Sports",キン肉マン (キン肉マン 奪われたチャンピオンベルト),6.37,Movie
3274,Kinnikuman: Ooabare! Seigi Choujin,"Action, Comedy, Sports",キン肉マン 大暴れ！正義超人,6.23,Movie
3275,Kinnikuman: Seigi Choujin vs. Kodai Choujin,"Action, Comedy, Sports",キン肉マン 正義超人ＶＳ古代超人,6.23,Movie
3276,Kinnikuman: Gyakushuu! Uchuu Kakure Choujin,"Action, Comedy, Sports",キン肉マン 逆襲！宇宙かくれ超人,6.05,Movie
3277,Kinnikuman: Haresugata! Seigi Choujin,"Action, Comedy, Sports",キン肉マン 晴れ姿！正義超人,6.21,Movie
3278,Kinnikuman: New York Kiki Ippatsu!,"Action, Comedy, Sports",キン肉マン ニューヨーク危機一髪！,6.38,Movie
3279,Kinnikuman: Seigi Choujin vs. Senshi Choujin,"Action, Comedy, Sports",キン肉マン 正義超人ＶＳ戦士超人,6.31,Movie
3280,Kinnikuman: Kessen! Shichinin no Choujin tai Uchuu Nobushi,"Action, Comedy, Sports",キン肉マン 決戦!7人の超人vs宇宙野武士,6.32,Special
3281,Kinnikuman: Kinnikusei Oui Soudatsu-hen,"Action, Comedy, Sports",キン肉マン　キン肉星王位争奪編,6.98,TV
3286,Gibo no Toiki: Haitoku Kokoro ni Tadayou Haha no Iroka,Hentai,義母の吐息 ～背徳心に漂う母の色香～,6.63,OVA
3287,Tenkuu Danzai Skelter+Heaven,Sci-Fi,天空断罪スケルターヘブン,1.85,OVA
3288,Gundam Evolve,Action,ガンダムEVOLVE,6.51,OVA
3290,Vampiyan Kids,"Comedy, Fantasy",バンパイヤン・キッズ,5.91,TV
3292,Potemayo Specials,Comedy,ぽてまよ,7.26,Special
3294,Gasshin Sentai Mechander Robo,"Mystery, Sci-Fi",合身戦隊メカンダーロボ,5.74,TV
3295,Yatterman,"Adventure, Comedy",ヤッターマン,6.48,TV
3297,Aria the Origination,"Fantasy, Sci-Fi, Slice of Life",ARIA The ORIGINATION,8.48,TV
3298,Hatenkou Yuugi,"Adventure, Comedy, Drama, Fantasy, Romance",破天荒遊戯,7.11,TV
3299,H2O: Footprints in the Sand,Romance,H2O ~FOOTPRINTS IN THE SAND~,7.0,TV
3300,Romance wa Tsurugi no Kagayaki II,"Action, Comedy, Fantasy, Hentai",ロマンスは剣の輝きII,5.99,OVA
3301,Septem Charm Magical Kanan,Hentai,Septem Charm まじかるカナン,5.93,OVA
3302,Megachu!,"Supernatural, Hentai",めがちゅ!,6.42,OVA
3303,Momiji,Hentai,もみじ,6.1,OVA
3305,Muteki Koujin Daitarn 3,Sci-Fi,無敵鋼人ダイターン３,7.15,TV
3306,Aoki Honoo,"Drama, Romance",青き炎,4.68,OVA
3307,Moke Moke Taishou Dendo Musume Arisa,Hentai,もけもけ大正電動娘ARISA,6.01,OVA
3308,Heartwork: Symphony of Destruction,"Action, Hentai",HEARTWORK Symphony of Destruction,6.17,OVA
3309,Mozu no Nie,"Mystery, Hentai",百舌鳥ノ贄,5.17,OVA
3312,Dr. Slump,"Comedy, Sci-Fi, Slice of Life",ドクタースランプ,6.97,TV
3313,Montana Jones,"Adventure, Comedy, Mystery",モンタナ・ジョーンズ,6.78,TV
3315,Kikou Keisatsu Metal Jack,"Action, Sci-Fi",機甲警察 メタルジャック,6.37,TV
3317,Uchuusen Sagittarius,"Adventure, Sci-Fi",宇宙船サジタリウス,7.42,TV
3318,Kimi ga Nozomu Eien: Next Season,"Drama, Romance",君が望む永遠～Next Season～,6.9,OVA
3322,Wagaya no Oinari-sama.,"Comedy, Fantasy",我が家のお稲荷さま。,7.19,TV
3323,Kite Liberator,"Action, Drama, Sci-Fi",KITE LIBERATOR (カイト リベレイター),6.24,OVA
3324,Discode: Ijou Seiai,Hentai,異常性愛,6.25,OVA
3325,Yuusha Exkaiser,"Action, Sci-Fi",勇者エクスカイザー,6.67,TV
3326,Inaka Isha,"Avant Garde, Award Winning, Drama",カフカ 田舎医者,6.66,Movie
3327,Giant Gorg,"Action, Adventure, Sci-Fi",巨神ゴーグ〈ジャイアントゴーグ〉,7.22,TV
3328,School Days: Magical Heart Kokoro-chan,"Comedy, Ecchi",School Days ～マジカルハート☆こころちゃん～,5.54,OVA
3329,Izumo (2003),"Adventure, Comedy, Fantasy, Hentai",IZUMO (2003),5.86,OVA
3332,Stop!! Hibari-kun!,Comedy,ストップ！！ひばりくん！,7.02,TV
3334,Jokuana,Hentai,辱アナ,5.52,OVA
3335,Haikara-san ga Tooru,"Drama, Romance, Slice of Life",はいからさんが通る,7.2,TV
3336,Mezame no Hakobune,Fantasy,めざめの方舟,5.83,OVA
3342,Mnemosyne: Mnemosyne no Musume-tachi,"Action, Girls Love, Horror, Sci-Fi, Supernatural",Mnemosyne－ムネモシュネの娘たち－,7.26,TV
3345,Mikan Enikki,"Comedy, Romance, Slice of Life",みかん絵日記,7.16,TV
3349,Kiddy GiRL-AND,"Action, Comedy, Sci-Fi",キディ・ガーランド,6.84,TV
3350,Kininaru Kimochi,Hentai,キニナル キモチ,6.04,OVA
3352,Tengen Toppa Gurren Lagann: Mitee Mono wa Miteen da!!,"Action, Adventure, Comedy, Sci-Fi",天元突破 グレンラガン 見てえものは見てえんだ!!,7.35,Special
3354,Zombie-Loan Specials,"Action, Horror, Supernatural",ZOMBIE-LOAN ゾンビローン,7.0,Special
3355,Fortune Dogs,Adventure,ふぉうちゅんドッグす,6.65,TV
3356,Mahoutsukai Sally,Fantasy,魔法使いサリー,6.85,TV
3358,Kure-nai,"Comedy, Drama",紅,7.33,TV
3359,Amatsuki,"Action, Fantasy, Mystery",あまつき,6.88,TV
3361,UFO Senshi Dai Apolon,"Action, Sci-Fi",ＵＦＯ戦士ダイアポロン,6.08,TV
3363,RD Sennou Chousashitsu,"Action, Sci-Fi",RD 潜脳調査室,7.09,TV
3366,Persona: Trinity Soul,"Action, Sci-Fi",ペルソナ 〜トリニティ・ソウル〜,6.52,TV
3370,Natural: Another,"Romance, Hentai",ナチュラル Another,5.92,OVA
3371,Ginga Eiyuu Densetsu Gaiden,"Action, Drama, Sci-Fi",銀河英雄伝説外伝／千億の星、千億の光,8.12,OVA
3372,RGB Adventure,Adventure,RGBアドベンチャ,UNKNOWN,TV
3375,Kirepapa.,"Boys Love, Comedy, Drama, Romance, Erotica",キレパパ。,6.6,OVA
3377,Tres Marias: Sannin no Sei Shojo,Hentai,トレス・マリアス 3人の聖処女,5.32,OVA
3378,Leatherman,Hentai,レザーマン,5.76,OVA
3379,Mikagura Tanteidan,Hentai,御神楽探偵団,5.78,OVA
3380,Hana Dorei,Hentai,華・奴隷,5.46,OVA
3381,Fushigi no Umi no Nadia Omake Gekijou,"Adventure, Sci-Fi",ふしぎの海のナディア おまけ劇場,6.44,Special
3382,Korashime,Hentai,懲らしめ,5.73,OVA
3383,Orchid★Emblem,Hentai,オーキッド★エンブレム,5.37,OVA
3384,Mi-da-ra,Hentai,Mi・da・ra,5.5,OVA
3385,Dorei Ichiba,Hentai,奴隷市場,6.08,OVA
3389,Bus Gamer,Action,BUS GAMER,6.49,TV
3390,Hoshi no Umi no Amuri,"Adventure, Fantasy, Sci-Fi",星の海のアムリ,5.69,OVA
3391,Maicching Machiko-sensei,"Comedy, Ecchi",まいっちんぐマチコ先生,6.19,TV
3392,Kiniro no Corda: Primo Passo - Hitonatsu no Encore,Romance,金色のコルダ ~primo passo~ ひと夏のアンコール,7.44,Special
3393,Dark,Hentai,堕楽,5.44,OVA
3394,Kimagure Orange☆Road: Shounen Jump Special,"Drama, Romance",きまぐれオレンジ☆ロード 少年ジャンプ・スペシャル,6.51,OVA
3396,Gloria: Kindan no Ketsuzoku,"Drama, Mystery, Romance, Hentai",GLO･RI･A ～禁断の血族～,5.37,OVA
3398,Shin Hurricane Polymar,"Action, Sci-Fi",新・破裏拳ポリマー,5.77,OVA
3399,Rokushin Gattai GodMars,"Action, Sci-Fi",六神合体ゴッドマーズ,6.26,TV
3401,Aru Tabibito no Nikki Specials,"Adventure, Fantasy",或る旅人の日記,6.31,Special
3402,Sexy Sailor Soldiers,"Action, Comedy, Hentai",奈美SOS!,5.39,OVA
3403,The Guts!,Hentai,THE ガッツ！,6.3,OVA
3406,iDOLM@STER Xenoglossia Specials,"Comedy, Sci-Fi",アイドルマスター ゼノグラシア,5.91,Special
3407,Blassreiter,"Action, Sci-Fi",ブラスレイター,6.89,TV
3410,Sky Girls Specials,"Comedy, Sci-Fi",スカイガールズ,6.51,Special
3411,Haitoku no Shoujo,Hentai,背徳の少女,5.64,OVA
3414,Hula Kappa,Comedy,フラカッパー,UNKNOWN,TV
3417,Yawaraka Sangokushi Tsukisase!! Ryofuko-chan,"Comedy, Ecchi",やわらか三国志 突き刺せ!! 呂布子ちゃん,6.31,OVA
3418,Jungle no Ouja Tar-chan,"Action, Comedy",ジャングルの王者ターちゃん,6.99,TV
3419,Sumomomo Momomo: Chijou Saikyou no Yome Specials,"Comedy, Romance, Ecchi",すもももももも ～地上最強のヨメ～,6.88,Special
3420,Shigofumi,"Drama, Fantasy, Suspense",シゴフミ,7.46,TV
